signature_id	signature_name	gene	weight
PDAC.GemPred20.Simple	Simple	ARHGAP30	1.41401751378693
PDAC.GemPred20.Simple	Simple	ARHGAP40	-1.08423556810799
PDAC.GemPred20.Simple	Simple	ARHGEF19	-0.57721581491519
PDAC.GemPred20.Simple	Simple	ARID2	0.510820655147206
PDAC.GemPred20.Simple	Simple	ARL10	0.983264037362119
PDAC.GemPred20.Simple	Simple	ARL3	-0.160063488966068
PDAC.GemPred20.Simple	Simple	ARMC10	0.425131995407269
PDAC.GemPred20.Simple	Simple	ARMC12	-0.440970868504132
PDAC.GemPred20.Simple	Simple	ARMC4	1.76296504719481
PDAC.GemPred20.Simple	Simple	ARNILA	1.58346459766784
PDAC.GemPred20.Simple	Simple	ARRDC3-AS1	0.0976180434018944
PDAC.GemPred20.Simple	Simple	ASB7	-0.179475685035018
PDAC.GemPred20.Simple	Simple	ASNS	1.26702185363058
PDAC.GemPred20.Simple	Simple	ASNSP1	0.934839992900942
PDAC.GemPred20.Simple	Simple	ASTN2	-1.53896519775521
PDAC.GemPred20.Simple	Simple	ATF4	0.273570223711397
PDAC.GemPred20.Simple	Simple	ATIC	-0.573145122724309
PDAC.GemPred20.Simple	Simple	ATN1	-0.207697567793759
PDAC.GemPred20.Simple	Simple	ATP11B	0.266132007514653
PDAC.GemPred20.Simple	Simple	ATP1B2	1.30593752355356
PDAC.GemPred20.Simple	Simple	ATP1B3	0.314936625951197
PDAC.GemPred20.Simple	Simple	ATP1B3P1	-0.00203884930095954
PDAC.GemPred20.Simple	Simple	ATP2A1-AS1	-0.775248705131914
PDAC.GemPred20.Simple	Simple	ATP2B1-AS1	-1.47871670343228
PDAC.GemPred20.Simple	Simple	ATP5F1E	-0.600091127088902
PDAC.GemPred20.Simple	Simple	ATP5F1EP2	-0.79758311858551
PDAC.GemPred20.Simple	Simple	ATP6AP1	-0.596040329467785
PDAC.GemPred20.Simple	Simple	ATP6AP2	-0.530237939947918
PDAC.GemPred20.Simple	Simple	ATP6V0A1	-0.795292857183059
PDAC.GemPred20.Simple	Simple	ATP6V1A	-0.386322368970321
PDAC.GemPred20.Simple	Simple	ATP6V1FNB	0.270608481785769
PDAC.GemPred20.Simple	Simple	ATP8B1	0.110328689771022
PDAC.GemPred20.Simple	Simple	ATPSCKMT	-0.937688387028531
PDAC.GemPred20.Simple	Simple	ATXN7L2	0.111152804251545
PDAC.GemPred20.Simple	Simple	ATXN7L3B	-0.0881640423981163
PDAC.GemPred20.Simple	Simple	AURKC	0.787257569967513
PDAC.GemPred20.Simple	Simple	AVEN	0.595671950268493
PDAC.GemPred20.Simple	Simple	AXIN1	0.317285384860565
PDAC.GemPred20.Simple	Simple	B3GNT9	-1.11662103619065
PDAC.GemPred20.Simple	Simple	B4GALT1	-0.417639042316327
PDAC.GemPred20.Simple	Simple	BACH2	1.67720979746864
PDAC.GemPred20.Simple	Simple	BAIAP2-DT	-1.02356349798241
PDAC.GemPred20.Simple	Simple	BAIAP2L1	0.316451838524687
PDAC.GemPred20.Simple	Simple	BAZ1A	0.0924368908150614
PDAC.GemPred20.Simple	Simple	BBC3	0.938593368136362
PDAC.GemPred20.Simple	Simple	BBOF1	-0.910937921901036
PDAC.GemPred20.Simple	Simple	BBS5	-0.485924973590165
PDAC.GemPred20.Simple	Simple	BCAT1	4.14689236765581
PDAC.GemPred20.Simple	Simple	BCL10	0.0398257514245104
PDAC.GemPred20.Simple	Simple	BCL11A	4.41366763026939
PDAC.GemPred20.Simple	Simple	BCOR	-0.402055807966849
PDAC.GemPred20.Simple	Simple	BCORL1	0.296144056644151
PDAC.GemPred20.Simple	Simple	BEND7	0.929033198887569
PDAC.GemPred20.Simple	Simple	BEST2	-2.52762363594204
PDAC.GemPred20.Simple	Simple	BFSP1	1.34355946737971
PDAC.GemPred20.Simple	Simple	BGN	1.16495107805492
PDAC.GemPred20.Simple	Simple	BIN1	-1.50413836012808
PDAC.GemPred20.Simple	Simple	BLNK	0.529469714341711
PDAC.GemPred20.Simple	Simple	BMERB1	-0.722570919588139
PDAC.GemPred20.Simple	Simple	BMP2K	-0.334463222334466
PDAC.GemPred20.Simple	Simple	BMPR1AP2	-0.119439461632344
PDAC.GemPred20.Simple	Simple	BNIPL	0.115203959498578
PDAC.GemPred20.Simple	Simple	BOD1	0.343358931248888
PDAC.GemPred20.Simple	Simple	BRSK1	0.00876794290316761
PDAC.GemPred20.Simple	Simple	BRSK2	-1.19607749472024
PDAC.GemPred20.Simple	Simple	BTBD11	2.39911898980538
PDAC.GemPred20.Simple	Simple	BTG1	-0.750012904154041
PDAC.GemPred20.Simple	Simple	BUB1B-PAK6	0.295891423238691
PDAC.GemPred20.Simple	Simple	BX537318.1	-0.139841792417958
PDAC.GemPred20.Simple	Simple	BX571818.1	0.949888488379767
PDAC.GemPred20.Simple	Simple	BX679664.3	0.510202869698732
PDAC.GemPred20.Simple	Simple	BZW2	-0.171415911995843
PDAC.GemPred20.Simple	Simple	C10ORF143	-0.840712760788769
PDAC.GemPred20.Simple	Simple	C10ORF67	-1.1706566076019
PDAC.GemPred20.Simple	Simple	C10ORF88B	0.458496369990304
PDAC.GemPred20.Simple	Simple	C11ORF1	-0.278043799563659
PDAC.GemPred20.Simple	Simple	C11ORF86	-2.37818724697615
PDAC.GemPred20.Simple	Simple	C17ORF75	0.032187101465214
PDAC.GemPred20.Simple	Simple	C1DP1	0.178019385159763
PDAC.GemPred20.Simple	Simple	C1ORF115	1.02953726905813
PDAC.GemPred20.Simple	Simple	C1ORF220	-0.6980663897668
PDAC.GemPred20.Simple	Simple	C1ORF52	-0.0982552998275205
PDAC.GemPred20.Simple	Simple	C1ORF54	0.737040974176865
PDAC.GemPred20.Simple	Simple	C1ORF74	0.207420808853822
PDAC.GemPred20.Simple	Simple	C1QTNF1-AS1	-1.63124974834036
PDAC.GemPred20.Simple	Simple	C22ORF46	-0.831099804548586
PDAC.GemPred20.Simple	Simple	C2CD2L	0.0909050108707559
PDAC.GemPred20.Simple	Simple	C3	-3.7203063850285
PDAC.GemPred20.Simple	Simple	C3ORF14	-1.06077929497353
PDAC.GemPred20.Simple	Simple	C3ORF18	-1.47325319516732
PDAC.GemPred20.Simple	Simple	C3ORF20	-0.196267945020942
PDAC.GemPred20.Simple	Simple	C3ORF52	0.312959909360761
PDAC.GemPred20.Simple	Simple	C4B	-1.17768251599799
PDAC.GemPred20.Simple	Simple	C4BPA	-1.54820017826205
PDAC.GemPred20.Simple	Simple	C4BPB	-1.76123862112578
PDAC.GemPred20.Simple	Simple	C6ORF223	0.22430199361151
PDAC.GemPred20.Simple	Simple	C7ORF61	0.701415834242426
PDAC.GemPred20.Simple	Simple	C9ORF116	-0.738860569969917
PDAC.GemPred20.Simple	Simple	C9ORF163	-0.512130902587876
PDAC.GemPred20.Simple	Simple	C9ORF85	0.0897485582668196
PDAC.GemPred20.Simple	Simple	CABP4	-2.10541821173599
PDAC.GemPred20.Simple	Simple	CACHD1	2.67634861413467
PDAC.GemPred20.Simple	Simple	CACNA1A	0.355991342391866
PDAC.GemPred20.Simple	Simple	CACNA1C	0.478390667206885
PDAC.GemPred20.Simple	Simple	CACNA1F	1.08820024384455
PDAC.GemPred20.Simple	Simple	CALR	-0.441942712781317
PDAC.GemPred20.Simple	Simple	CALU	-0.64191330947898
PDAC.GemPred20.Simple	Simple	CAPN14	1.37991141839624
PDAC.GemPred20.Simple	Simple	CARD17	2.01502976641575
PDAC.GemPred20.Simple	Simple	CARMIL1	-0.644006602993976
PDAC.GemPred20.Simple	Simple	CARS2	-0.636151337165186
PDAC.GemPred20.Simple	Simple	CASP3	0.201279601428933
PDAC.GemPred20.Simple	Simple	CASR	0.641898699625611
PDAC.GemPred20.Simple	Simple	CAST	0.0817660902502211
PDAC.GemPred20.Simple	Simple	CASZ1	0.800856631922266
PDAC.GemPred20.Simple	Simple	CATSPER2P1	-0.452223286718577
PDAC.GemPred20.Simple	Simple	CAVIN4	-0.621360127080574
PDAC.GemPred20.Simple	Simple	CBLL1	0.202465000775876
PDAC.GemPred20.Simple	Simple	CBWD3	0.181526593558073
PDAC.GemPred20.Simple	Simple	CBWD6	0.566014570584897
PDAC.GemPred20.Simple	Simple	CC2D1B	-0.683523587728875
PDAC.GemPred20.Simple	Simple	CC2D2A	-1.97039825311075
PDAC.GemPred20.Simple	Simple	CCDC103	-1.93128046658513
PDAC.GemPred20.Simple	Simple	CCDC110	1.41184417167537
PDAC.GemPred20.Simple	Simple	CCDC112	0.326638702195318
PDAC.GemPred20.Simple	Simple	CCDC167	-0.795826643615093
PDAC.GemPred20.Simple	Simple	CCDC186	0.0478092587052864
PDAC.GemPred20.Simple	Simple	CCDC40	-1.19462935111677
PDAC.GemPred20.Simple	Simple	CCDC57	-0.770992610189378
PDAC.GemPred20.Simple	Simple	CCDC73	1.20856949180714
PDAC.GemPred20.Simple	Simple	CCDC74A	-0.918898501653831
PDAC.GemPred20.Simple	Simple	CCDC74B	-0.364753749315039
PDAC.GemPred20.Simple	Simple	CCDC84-DT	-1.09954644370918
PDAC.GemPred20.Simple	Simple	CCNA2	0.216859532039183
PDAC.GemPred20.Simple	Simple	CCNB1IP1	0.645968939542432
PDAC.GemPred20.Simple	Simple	CCND3	0.373819331861385
PDAC.GemPred20.Simple	Simple	CCNDBP1	0.421673894043993
PDAC.GemPred20.Simple	Simple	CCNG1	0.423506279393816
PDAC.GemPred20.Simple	Simple	CCNG2	-0.384631238470554
PDAC.GemPred20.Simple	Simple	CCNI	0.110714525152502
PDAC.GemPred20.Simple	Simple	CCNJ	0.275564412889822
PDAC.GemPred20.Simple	Simple	CCNJL	1.23598947772607
PDAC.GemPred20.Simple	Simple	CD151	-0.835293709263334
PDAC.GemPred20.Simple	Simple	CD247	0.976694401205121
PDAC.GemPred20.Simple	Simple	CD2AP	-0.125498086942948
PDAC.GemPred20.Simple	Simple	CD47	0.0147000447548196
PDAC.GemPred20.Simple	Simple	CD6	1.48844843818526
PDAC.GemPred20.Simple	Simple	CD69	-2.49981124210439
PDAC.GemPred20.Simple	Simple	CD72	0.187111583360665
PDAC.GemPred20.Simple	Simple	CDA	-2.07466219857641
PDAC.GemPred20.Simple	Simple	CDC14B	-0.301001852622912
PDAC.GemPred20.Simple	Simple	CDC23	0.0856041016591555
PDAC.GemPred20.Simple	Simple	CDC25C	0.637428718683006
PDAC.GemPred20.Simple	Simple	CDC42EP5	1.00229489361395
PDAC.GemPred20.Simple	Simple	CDH16	-1.61384821408268
PDAC.GemPred20.Simple	Simple	CDK7	0.234531540031058
PDAC.GemPred20.Simple	Simple	CDKL1	0.348319510209311
PDAC.GemPred20.Simple	Simple	CDKL5	-0.509550367608189
PDAC.GemPred20.Simple	Simple	CDKN2AIP	-0.158731640082405
PDAC.GemPred20.Simple	Simple	CDKN2C	-0.408319191038095
PDAC.GemPred20.Simple	Simple	CDR2	-0.311938451167225
PDAC.GemPred20.Simple	Simple	CDS1	-0.148911713374154
PDAC.GemPred20.Simple	Simple	CEBPA	2.1037851906451
PDAC.GemPred20.Simple	Simple	CELF5	1.03922234700373
PDAC.GemPred20.Simple	Simple	CEMIP	1.26636340970401
PDAC.GemPred20.Simple	Simple	CENPC	-0.0121959865709844
PDAC.GemPred20.Simple	Simple	CENPI	-0.421172492094471
PDAC.GemPred20.Simple	Simple	CENPL	-0.304605870245409
PDAC.GemPred20.Simple	Simple	CENPU	-0.145620895863915
PDAC.GemPred20.Simple	Simple	CEP135	-0.0896440619159445
PDAC.GemPred20.Simple	Simple	CEP295NL	-2.36663998287622
PDAC.GemPred20.Simple	Simple	CERK	-0.768977033616676
PDAC.GemPred20.Simple	Simple	CEROX1	1.37575875114386
PDAC.GemPred20.Simple	Simple	CERS1	1.11974230035416
PDAC.GemPred20.Simple	Simple	CFAP58	2.09790690229498
PDAC.GemPred20.Simple	Simple	CFAP69	-0.670559348270455
PDAC.GemPred20.Simple	Simple	CH17-340M24.3	-1.00975048107796
PDAC.GemPred20.Simple	Simple	CHAC1	1.02110765692301
PDAC.GemPred20.Simple	Simple	CHAC2	-0.654867142018227
PDAC.GemPred20.Simple	Simple	CHCHD2P2	-0.7520475425138
PDAC.GemPred20.Simple	Simple	CHD1	-0.0123308333716499
PDAC.GemPred20.Simple	Simple	CHORDC1	-0.18119347647387
PDAC.GemPred20.Simple	Simple	CHPF	-1.34209643042973
PDAC.GemPred20.Simple	Simple	CHRNB4	1.39530884322559
PDAC.GemPred20.Simple	Simple	CHST12	-0.803921073778801
PDAC.GemPred20.Simple	Simple	CHST3	-0.363459933994423
PDAC.GemPred20.Simple	Simple	CHST5	0.775795917190557
PDAC.GemPred20.Simple	Simple	CILK1	0.583320634347411
PDAC.GemPred20.Simple	Simple	CKB	-0.644477403113564
PDAC.GemPred20.Simple	Simple	CKS1BP7	0.417731102711541
PDAC.GemPred20.Simple	Simple	CLCA4-AS1	1.26878347067797
PDAC.GemPred20.Simple	Simple	CLCN3	-0.28135945476505
PDAC.GemPred20.Simple	Simple	CLCN4	-0.581915177765853
PDAC.GemPred20.Simple	Simple	CLDN16	1.61924890018074
PDAC.GemPred20.Simple	Simple	CLINT1	-0.379238716257225
PDAC.GemPred20.Simple	Simple	CLIP2	0.688726171026438
PDAC.GemPred20.Simple	Simple	CLK3	0.128828033298562
PDAC.GemPred20.Simple	Simple	CLNS1A	0.148753750043343
PDAC.GemPred20.Simple	Simple	CLPSL1	0.168040381822126
PDAC.GemPred20.Simple	Simple	CLPTM1	-0.545428942795381
PDAC.GemPred20.Simple	Simple	CLTC	-0.773312622116159
PDAC.GemPred20.Simple	Simple	CLVS1	-0.824207546832792
PDAC.GemPred20.Simple	Simple	CLYBL	-0.493521953020285
PDAC.GemPred20.Simple	Simple	CMAHP	-1.82730949963093
PDAC.GemPred20.Simple	Simple	CMAS	0.0859428058942655
PDAC.GemPred20.Simple	Simple	CMBL	-0.0913371963965083
PDAC.GemPred20.Simple	Simple	CMC2	-0.433492744435403
PDAC.GemPred20.Simple	Simple	CMIP	0.34425629296244
PDAC.GemPred20.Simple	Simple	CMTM7	0.288162243179296
PDAC.GemPred20.Simple	Simple	CNFN	-0.863080859070345
PDAC.GemPred20.Simple	Simple	CNKSR1	-0.112327714243159
PDAC.GemPred20.Simple	Simple	CNN2	-0.0327437539765074
PDAC.GemPred20.Simple	Simple	CNOT6L	0.231360278011187
PDAC.GemPred20.Simple	Simple	CNOT8	0.107888502853015
PDAC.GemPred20.Simple	Simple	CNR1	-1.46917885214334
PDAC.GemPred20.Simple	Simple	CNTD1	-0.618819778088517
PDAC.GemPred20.Simple	Simple	COA3	-0.646596961985712
PDAC.GemPred20.Simple	Simple	COA7	-0.502962803774582
PDAC.GemPred20.Simple	Simple	COG6	-0.616427734927808
PDAC.GemPred20.Simple	Simple	COL4A1	2.71299749138962
PDAC.GemPred20.Simple	Simple	COL4A2	2.68703271721906
PDAC.GemPred20.Simple	Simple	COL6A4P2	1.83274843559545
PDAC.GemPred20.Simple	Simple	COMMD2	-0.0560688986608021
PDAC.GemPred20.Simple	Simple	COPB2	-0.226473193223927
PDAC.GemPred20.Simple	Simple	COPG1	-0.272418208589667
PDAC.GemPred20.Simple	Simple	COPS7A	-0.833808042991685
PDAC.GemPred20.Simple	Simple	COPS8	-0.930540019604881
PDAC.GemPred20.Simple	Simple	COPS9	-0.757727912753899
PDAC.GemPred20.Simple	Simple	COQ8A	0.304870410473821
PDAC.GemPred20.Simple	Simple	COX18	-0.114338606304536
PDAC.GemPred20.Simple	Simple	COX20	-0.325094687220341
PDAC.GemPred20.Simple	Simple	COX7A2	-0.335805206505571
PDAC.GemPred20.Simple	Simple	COX7A2L	-0.0918248127417466
PDAC.GemPred20.Simple	Simple	CP	-5.32444230029264
PDAC.GemPred20.Simple	Simple	CPA4	-3.28132665143813
PDAC.GemPred20.Simple	Simple	CPD	-0.724533751651303
PDAC.GemPred20.Simple	Simple	CPE	0.227890225334422
PDAC.GemPred20.Simple	Simple	CPEB4	-0.852040912166252
PDAC.GemPred20.Simple	Simple	CPNE2	0.76306778624008
PDAC.GemPred20.Simple	Simple	CPSF3	0.116952234058356
PDAC.GemPred20.Simple	Simple	CPSF6	0.076467252960309
PDAC.GemPred20.Simple	Simple	CPTP	-0.581614931360699
PDAC.GemPred20.Simple	Simple	CRABP1	0.486903122089692
PDAC.GemPred20.Simple	Simple	CRACR2A	2.05446602543572
PDAC.GemPred20.Simple	Simple	CREB3L2	-0.685881902361764
PDAC.GemPred20.Simple	Simple	CREBL2	-0.207799802385558
PDAC.GemPred20.Simple	Simple	CRIP3	1.11185364985501
PDAC.GemPred20.Simple	Simple	CRYBG2	-0.520520716007361
PDAC.GemPred20.Simple	Simple	CRYM-AS1	-0.29431023274191
PDAC.GemPred20.Simple	Simple	CSKMT	-0.0260523440697107
PDAC.GemPred20.Simple	Simple	CSNK1A1	0.144185188012166
PDAC.GemPred20.Simple	Simple	CSNK2A1	0.221506355526793
PDAC.GemPred20.Simple	Simple	CSNK2A2	0.0763001516235175
PDAC.GemPred20.Simple	Simple	CST1	0.67386442681512
PDAC.GemPred20.Simple	Simple	CSTF3-DT	0.510080187814317
PDAC.GemPred20.Simple	Simple	CTSA	-1.19521807790714
PDAC.GemPred20.Simple	Simple	CUL7	0.0208181701625632
PDAC.GemPred20.Simple	Simple	CUL9	0.356024290667787
PDAC.GemPred20.Simple	Simple	CWF19L1	0.203902795901362
PDAC.GemPred20.Simple	Simple	CWF19L2	0.148683774335904
PDAC.GemPred20.Simple	Simple	CXORF38	0.0648329281096296
PDAC.GemPred20.Simple	Simple	CXORF65	0.107983553779532
PDAC.GemPred20.Simple	Simple	CYFIP2	2.02168826295441
PDAC.GemPred20.Simple	Simple	CYP51A1	-0.0859611672761026
PDAC.GemPred20.Simple	Simple	CYP51A1P2	-0.657616966787945
PDAC.GemPred20.Simple	Simple	CYRIA	2.45746500270745
PDAC.GemPred20.Simple	Simple	DACT2	-0.584595624756134
PDAC.GemPred20.Simple	Simple	DAPP1	2.02173497253878
PDAC.GemPred20.Simple	Simple	DARS1	-0.43807226024507
PDAC.GemPred20.Simple	Simple	DBF4	0.304667784713309
PDAC.GemPred20.Simple	Simple	DBF4P1	0.232915156344117
PDAC.GemPred20.Simple	Simple	DBNDD1	0.0374197797969427
PDAC.GemPred20.Simple	Simple	DCAF10	0.04660584128875
PDAC.GemPred20.Simple	Simple	DCAF4	-0.269055298188701
PDAC.GemPred20.Simple	Simple	DCHS1	0.451215738203694
PDAC.GemPred20.Simple	Simple	DCN	-3.36017689316353
PDAC.GemPred20.Simple	Simple	DCST1	0.0204752408721971
PDAC.GemPred20.Simple	Simple	DCUN1D1	0.0586381223754385
PDAC.GemPred20.Simple	Simple	DCUN1D5	-0.427844875651685
PDAC.GemPred20.Simple	Simple	DDIT3	0.263429470642223
PDAC.GemPred20.Simple	Simple	DDN	0.81823416230978
PDAC.GemPred20.Simple	Simple	DDTL	1.02677350997831
PDAC.GemPred20.Simple	Simple	DDX50P1	0.0343712706166303
PDAC.GemPred20.Simple	Simple	DDX52	-0.300404934333026
PDAC.GemPred20.Simple	Simple	DENND10	0.421156344809891
PDAC.GemPred20.Simple	Simple	DENND11	-0.104807333313644
PDAC.GemPred20.Simple	Simple	DENND1C	0.516941352188764
PDAC.GemPred20.Simple	Simple	DENND2A	0.209409878036777
PDAC.GemPred20.Simple	Simple	DGCR11	-1.49486960285733
PDAC.GemPred20.Simple	Simple	DHCR7	-0.520195460426505
PDAC.GemPred20.Simple	Simple	DHODH	-0.7243269495254
PDAC.GemPred20.Simple	Simple	DHX32	0.374485434800861
PDAC.GemPred20.Simple	Simple	DIO2	-2.77156327964108
PDAC.GemPred20.Simple	Simple	DIP2A	0.278438010516168
PDAC.GemPred20.Simple	Simple	DKKL1	0.422049051854638
PDAC.GemPred20.Simple	Simple	DLEC1	0.202181724682708
PDAC.GemPred20.Simple	Simple	DLEU2	-0.781032223469311
PDAC.GemPred20.Simple	Simple	DLG1	-0.204067024144878
PDAC.GemPred20.Simple	Simple	DLG5	-0.0964971793668117
PDAC.GemPred20.Simple	Simple	DMTN	0.754611860596995
PDAC.GemPred20.Simple	Simple	DNAAF2	0.0905617842351824
PDAC.GemPred20.Simple	Simple	DNAI1	-1.50178907971053
PDAC.GemPred20.Simple	Simple	DNAJC12	0.637420068286468
PDAC.GemPred20.Simple	Simple	DNAJC2	0.294276811069162
PDAC.GemPred20.Simple	Simple	DNMT3A	0.130426399501747
PDAC.GemPred20.Simple	Simple	DOC2GP	1.11646027119875
PDAC.GemPred20.Simple	Simple	DOCK6	0.236162089329038
PDAC.GemPred20.Simple	Simple	DOCK8	1.24949308077959
PDAC.GemPred20.Simple	Simple	DR1	-0.0956305453101407
PDAC.GemPred20.Simple	Simple	DTX3L	0.0776486955557039
PDAC.GemPred20.Simple	Simple	DUBR	-0.844630124871297
PDAC.GemPred20.Simple	Simple	DUOXA1	1.93365250529252
PDAC.GemPred20.Simple	Simple	DUS4L	0.137858669016306
PDAC.GemPred20.Simple	Simple	DUSP1	-0.907320787849198
PDAC.GemPred20.Simple	Simple	DUSP23	-0.824920317045214
PDAC.GemPred20.Simple	Simple	DVL3	0.0952445102169747
PDAC.GemPred20.Simple	Simple	DYRK4	0.245794288422392
PDAC.GemPred20.Simple	Simple	E2F5	-0.334957383094547
PDAC.GemPred20.Simple	Simple	EAPP	0.0875198843386516
PDAC.GemPred20.Simple	Simple	EBLN3P	-1.24637994090496
PDAC.GemPred20.Simple	Simple	EBP	-0.669293343287689
PDAC.GemPred20.Simple	Simple	ECT2	0.120573368190182
PDAC.GemPred20.Simple	Simple	EDA	2.69879443888404
PDAC.GemPred20.Simple	Simple	EEF1A1	0.529144281136442
PDAC.GemPred20.Simple	Simple	EEF1A1P11	0.48784474603019
PDAC.GemPred20.Simple	Simple	EEF1A1P17	0.275111449656215
PDAC.GemPred20.Simple	Simple	EEF1A1P2	0.607487825098432
PDAC.GemPred20.Simple	Simple	EEF1A1P25	0.312574880672899
PDAC.GemPred20.Simple	Simple	EEF1A1P28	0.720199990847895
PDAC.GemPred20.Simple	Simple	EEF1A1P29	0.306064652451365
PDAC.GemPred20.Simple	Simple	EEF1A1P38	0.342493326082096
PDAC.GemPred20.Simple	Simple	EEF1A1P5	0.410798415989711
PDAC.GemPred20.Simple	Simple	EEF1A1P7	0.648938551972903
PDAC.GemPred20.Simple	Simple	EEF1B2	-0.0462790026100124
PDAC.GemPred20.Simple	Simple	EEF1B2P1	-0.148335203543956
PDAC.GemPred20.Simple	Simple	EEF1B2P2	-0.470168366764256
PDAC.GemPred20.Simple	Simple	EEF1B2P3	-0.307003853328314
PDAC.GemPred20.Simple	Simple	EEF1E1	-0.0965198768108065
PDAC.GemPred20.Simple	Simple	EEF1E1-BLOC1S5	-0.133299426715422
PDAC.GemPred20.Simple	Simple	EEF1GP1	0.211157849206889
PDAC.GemPred20.Simple	Simple	EEF1GP8	0.159189829777035
PDAC.GemPred20.Simple	Simple	EFHD2	-0.0736447221362973
PDAC.GemPred20.Simple	Simple	EFL1	0.339217148896412
PDAC.GemPred20.Simple	Simple	EFNA5	-0.810092067845644
PDAC.GemPred20.Simple	Simple	EGLN1P1	-0.676825467133377
PDAC.GemPred20.Simple	Simple	EHD4	0.317428780444256
PDAC.GemPred20.Simple	Simple	EIF2A	0.319172171015131
PDAC.GemPred20.Simple	Simple	EIF2AK3	-0.48870790024917
PDAC.GemPred20.Simple	Simple	EIF2B5	0.176717210349564
PDAC.GemPred20.Simple	Simple	EIF2S2	0.0513780798172676
PDAC.GemPred20.Simple	Simple	EIF3F	0.0645831667947558
PDAC.GemPred20.Simple	Simple	EIF3L	0.132088867756167
PDAC.GemPred20.Simple	Simple	EIF3M	0.272772856066166
PDAC.GemPred20.Simple	Simple	EIF4A2	0.117446128016659
PDAC.GemPred20.Simple	Simple	EIF4A2P4	-0.0429476994617985
PDAC.GemPred20.Simple	Simple	EIF4BP8	0.203267218909669
PDAC.GemPred20.Simple	Simple	EIF4EBP1	0.717925520724073
PDAC.GemPred20.Simple	Simple	EIF4EP2	-0.510963224191852
PDAC.GemPred20.Simple	Simple	EIF4HP2	-0.854181020234617
PDAC.GemPred20.Simple	Simple	ELAC1	1.69120164851076
PDAC.GemPred20.Simple	Simple	ELK4	0.397320829983236
PDAC.GemPred20.Simple	Simple	ELOB	-0.457007894243345
PDAC.GemPred20.Simple	Simple	ELOBP2	-1.06869163805932
PDAC.GemPred20.Simple	Simple	ELOVL1	-0.32530825318887
PDAC.GemPred20.Simple	Simple	ELP2	0.0846925843661826
PDAC.GemPred20.Simple	Simple	EMB	1.69749352488969
PDAC.GemPred20.Simple	Simple	EMC3	-0.614453642557209
PDAC.GemPred20.Simple	Simple	EMP3	-0.0827451889903514
PDAC.GemPred20.Simple	Simple	ENO2	0.519601895038224
PDAC.GemPred20.Simple	Simple	ENOPH1	-0.32620435443021
PDAC.GemPred20.Simple	Simple	ENOSF1	-1.40118326814182
PDAC.GemPred20.Simple	Simple	ENSA	-0.491501947109784
PDAC.GemPred20.Simple	Simple	EPB41	-0.0263152359595274
PDAC.GemPred20.Simple	Simple	EPB41L4A	-1.77870025450268
PDAC.GemPred20.Simple	Simple	EPB41L4A-AS1	0.53628237859469
PDAC.GemPred20.Simple	Simple	EPB41L4A-DT	-1.0623503525461
PDAC.GemPred20.Simple	Simple	EPCAM-DT	0.243491496393012
PDAC.GemPred20.Simple	Simple	EPHB1	0.544549156622523
PDAC.GemPred20.Simple	Simple	EPHB4	0.465600703542141
PDAC.GemPred20.Simple	Simple	EPHX1	-0.870675693722825
PDAC.GemPred20.Simple	Simple	ERAL1	-0.0895738674812864
PDAC.GemPred20.Simple	Simple	EREG	-0.794144996312783
PDAC.GemPred20.Simple	Simple	ERLEC1	-0.429140184178656
PDAC.GemPred20.Simple	Simple	ERMP1	-0.162678898635253
PDAC.GemPred20.Simple	Simple	ERVK9-11	1.72639978361087
PDAC.GemPred20.Simple	Simple	ETV1	-2.05167754832348
PDAC.GemPred20.Simple	Simple	ETV2	-0.124583353436054
PDAC.GemPred20.Simple	Simple	ETV7	0.784328519372821
PDAC.GemPred20.Simple	Simple	EXOC1	-0.104351677345814
PDAC.GemPred20.Simple	Simple	EXPH5	1.16951172352976
PDAC.GemPred20.Simple	Simple	F11R	0.107132153799419
PDAC.GemPred20.Simple	Simple	FAH	-0.543505876013563
PDAC.GemPred20.Simple	Simple	FAM110A	0.268685204249118
PDAC.GemPred20.Simple	Simple	FAM110C	0.685386835402687
PDAC.GemPred20.Simple	Simple	FAM111B	-1.03207370420618
PDAC.GemPred20.Simple	Simple	FAM117A	0.229574403015721
PDAC.GemPred20.Simple	Simple	FAM117B	0.301814913978219
PDAC.GemPred20.Simple	Simple	FAM120C	-0.910353448515186
PDAC.GemPred20.Simple	Simple	FAM131A	0.0780576303979953
PDAC.GemPred20.Simple	Simple	FAM131B	1.35250534119194
PDAC.GemPred20.Simple	Simple	FAM133DP	0.325905018752694
PDAC.GemPred20.Simple	Simple	FAM13A	-0.42139714359993
PDAC.GemPred20.Simple	Simple	FAM13A-AS1	-0.13319049679946
PDAC.GemPred20.Simple	Simple	FAM160A1	0.645355144539489
PDAC.GemPred20.Simple	Simple	FAM160A1-DT	0.335778940086202
PDAC.GemPred20.Simple	Simple	FAM160B1	0.371505775221995
PDAC.GemPred20.Simple	Simple	FAM166C	0.534956625340794
PDAC.GemPred20.Simple	Simple	FAM172BP	2.09508231026412
PDAC.GemPred20.Simple	Simple	FAM177A1	0.196917357547331
PDAC.GemPred20.Simple	Simple	FAM182A	0.502408301979346
PDAC.GemPred20.Simple	Simple	FAM187A	-1.9282849328234
PDAC.GemPred20.Simple	Simple	FAM189A2	2.54127952045379
